model,val,imagenetv2-matched-frequency-format-val,imagenetv2-threshold-0.7-format-val,imagenetv2-top-images-format-val,imagenet-vid-robust_pm0,imagenet-vid-robust_pm10,stylized_imagenet,greyscale,imagenet-a,val-on-vid-robust-classes,ytbb-robust_pm0,ytbb-robust_pm10,val-on-ytbb-robust-classes,objectnet-1.0-beta,val-on-objectnet-classes,val-on-imagenet-a-classes,imagenet-sketch,imagenet-r,val-on-imagenet-r-classes,pgd.linf.eps0.5,pgd.linf.eps2,pgd.l2.eps0.1,pgd.l2.eps0.5,brightness_in-memory,defocus_blur_in-memory,impulse_noise_on-disk,snow_on-disk,brightness_on-disk,elastic_transform_in-memory,jpeg_compression_on-disk,defocus_blur_on-disk,gaussian_blur_on-disk,gaussian_noise_in-memory,shot_noise_in-memory,fog_on-disk,frost_in-memory,zoom_blur_on-disk,fog_in-memory,jpeg_compression_in-memory,impulse_noise_in-memory,glass_blur_on-disk,speckle_noise_on-disk,elastic_transform_on-disk,pixelate_in-memory,snow_in-memory,motion_blur_on-disk,shot_noise_on-disk,gaussian_blur_in-memory,saturate_in-memory,gaussian_noise_on-disk,frost_on-disk,spatter_in-memory,contrast_in-memory,speckle_noise_in-memory,saturate_on-disk,zoom_blur_in-memory,motion_blur_in-memory,contrast_on-disk,spatter_on-disk,pixelate_on-disk,avg_corruptions,avg_pgd
mnasnet1_0,73.45600128173828,60.439998626708984,69.27999877929688,74.72999572753906,63.39044183949504,45.98737601442741,17.900001525878906,61.11000442504883,2.9066667556762695,98.02777777777779,54.08866995073892,39.11330049261083,98.3982683982684,32.07302581829967,74.68800354003906,89.91999816894531,20.126157760620117,32.26000213623047,90.3499984741211,10.380000114440918,7.732000350952148,48.20000076293945,8.779999732971191,65.32920379638672,31.10480194091797,20.936400485038757,24.07480125427246,60.313202667236325,42.3616024017334,48.89560165405273,29.166001319885254,33.18840208053589,25.565201306343077,23.204801297187807,35.26480255126953,28.06120147705078,29.322001266479493,45.69240188598633,49.97600326538086,21.024401092529295,21.88360137939453,30.086000823974608,41.597202682495116,36.121202087402345,27.127601051330565,33.344801902770996,23.482800483703613,37.15960140228272,59.47320404052734,25.676000928878786,27.82000160217285,48.996002197265625,38.570000648498535,30.13200149536133,54.44720230102539,36.91360092163086,38.197201347351076,29.513201475143433,44.94480247497559,42.54840202331543,36.42372489647987,18.773000240325928
vgg16_bn,73.36000061035156,60.709999084472656,70.04999542236328,75.54000091552734,66.36609558160504,47.430117222723176,13.630001068115234,62.5680046081543,2.6533334255218506,98.20833333333333,57.19211822660098,39.60591133004926,98.25108225108225,31.49508480069137,74.36800384521484,90.08999633789062,19.949302673339844,30.356666564941406,90.54000091552734,8.920000076293945,6.6020002365112305,41.19000244140625,8.059999465942383,66.83920211791992,30.462800788879395,22.783601188659667,25.870800971984863,61.297602844238284,37.37600202560425,44.972002792358396,27.250401115417482,30.95160131454468,23.786401200294495,21.346400845050812,38.23080177307129,32.80320167541504,29.77000198364258,52.49760208129883,45.799202346801756,12.582800757884979,19.49440116882324,31.141201400756835,36.59280166625977,26.65000123977661,30.900401496887206,29.688401412963866,23.359601306915284,35.618801307678225,61.096002197265626,25.086401224136353,30.866001510620116,47.043202590942386,45.09960250854492,27.97440185546875,55.553202056884764,36.935201263427736,35.04560146331787,32.30400109291077,45.488002395629884,35.052000999450684,35.68737604251275,16.193000555038452
resnet34,73.31400299072266,60.869998931884766,70.05999755859375,76.13999938964844,67.98917944093779,47.97114517583408,21.68800163269043,60.95600128173828,1.8666666746139526,98.125,57.931034482758626,42.758620689655174,98.3982683982684,30.992762233985093,75.56800079345703,89.94999694824219,23.47265625,36.073333740234375,90.29999542236328,11.199999809265137,7.242000579833984,56.79999923706055,9.65999984741211,66.5348030090332,38.107601165771484,24.708400774002076,28.972801208496094,62.666402435302736,43.48160343170166,52.81080169677735,34.41280193328858,37.770401573181154,30.165201139450073,27.86520071029663,41.016001510620114,35.128802108764646,32.68280181884766,50.33680305480957,54.381202697753906,24.424001359939574,26.48000144958496,34.266401863098146,42.59800224304199,47.64360122680664,32.41520233154297,34.94880123138428,27.58560175895691,42.78280143737793,60.90200271606445,29.884401559829712,33.734001541137694,48.7148021697998,45.71320114135742,35.26200160980225,57.17760238647461,39.1728012084961,39.660001564025876,35.77280197143555,46.49200210571289,49.58760223388672,40.48469923826364,21.225499868392944
resnet18_swsl,73.28600311279297,62.459999084472656,70.54000091552734,76.41999816894531,69.79260595130748,50.85662759242561,20.660001754760742,63.08200454711914,6.240000247955322,98.22222222222223,60.443349753694584,43.103448275862064,98.59740259740259,33.48276979583018,75.68000030517578,90.68000030517578,35.86040496826172,52.31666946411133,91.08999633789062,9.539999961853027,8.019999504089355,48.39999771118164,9.220000267028809,68.67720336914063,36.1112024307251,19.357200813293456,30.6796012878418,64.2992042541504,39.9184009552002,49.07040176391602,30.89600200653076,35.1152024269104,26.369201135635375,23.786800503730774,45.75480308532715,37.88040199279785,30.022801208496094,56.56840209960937,51.64280242919922,16.844800972938536,22.01120138168335,31.364401054382324,39.29600105285645,55.25520248413086,35.95160179138183,31.121201515197754,24.514001321792602,42.643602752685545,65.31320343017578,26.71680154800415,34.78520240783691,47.32680244445801,55.32440185546875,30.788800525665284,60.51120223999023,31.180001068115235,35.71160182952881,42.85080213546753,44.95840148925781,53.52000198364258,39.94566347048833,18.794999361038208
resnet50_with_gaussian_noise_aws,72.97000122070312,60.56999969482422,70.06999969482422,75.73999786376953,69.43192064923355,54.5536519386835,21.260000228881836,58.65400314331055,2.5199999809265137,98.08333333333333,60.73891625615764,46.206896551724135,98.42424242424242,30.387814626768932,74.09600067138672,89.77999877929688,23.30169677734375,37.44000244140625,89.94999694824219,48.566001892089844,9.640000343322754,70.9260025024414,46.37600326538086,65.68720245361328,41.633201599121094,25.31920132637024,30.8320011138916,63.103204345703126,50.295203018188474,57.13200225830078,37.9488021850586,41.19640274047852,69.39560165405274,65.81320343017578,31.86960105895996,41.394401168823244,38.1468017578125,37.90880126953125,61.57520294189453,64.92920227050782,37.779601669311525,37.6300012588501,48.96720199584961,57.05320281982422,30.414801406860352,34.889601135253905,28.59440107345581,48.359601974487305,60.41080169677734,28.884401178359987,39.09280128479004,52.31400260925293,32.568800914287564,70.27000274658204,56.313202667236325,41.06960105895996,36.67960166931152,27.718801414966585,49.142002487182616,54.768402099609375,45.5644839775868,43.877002000808716
resnet50_with_gaussian_noise_contrast_motion_blur_jpeg_compression_aws,72.72000122070312,60.13999938964844,69.47000122070312,75.56999969482422,70.96483318304779,53.29125338142471,21.724000930786133,61.426002502441406,2.746666669845581,98.02777777777779,61.724137931034484,46.108374384236456,98.3896103896104,31.90018364480933,74.35200500488281,89.62999725341797,23.46676254272461,36.38999938964844,90.0199966430664,15.976000785827637,7.642000198364258,54.69200134277344,13.340001106262207,66.143603515625,49.262403106689455,31.52360134124756,33.10840187072754,64.62840347290039,47.704002380371094,59.94800338745117,41.383201599121094,44.89680213928223,68.133203125,67.13600158691406,47.30160293579102,43.29160118103027,50.531202697753905,52.99040222167969,70.37160186767578,66.65880279541015,32.12200088500977,41.90000267028809,47.974802017211914,50.46120147705078,32.74800186157226,65.69920272827149,34.32880115509033,52.676401901245114,61.52720260620117,35.51080160140991,40.21360130310059,48.85920181274414,72.893603515625,69.52200317382812,58.62680206298828,55.78920211791992,71.64800415039062,61.56880340576172,46.63000297546387,51.20160331726074,51.79651516400851,22.912500858306885
mobilenet_v2_lpf2,72.62200164794922,59.41999816894531,68.30999755859375,74.15999603271484,61.947700631199275,43.37240757439134,16.926000595092773,59.96600341796875,1.9066667556762695,97.79861111111111,52.906403940886705,38.669950738916256,98.09523809523809,30.765906881279033,73.34400177001953,89.15999603271484,19.8962459564209,31.926668167114258,89.45999908447266,8.199999809265137,7.5460004806518555,46.118003845214844,7.994000434875488,64.02280197143554,29.42200126647949,19.02800109386444,23.660801124572753,58.51120300292969,40.209602165222165,47.192802810668944,28.724801445007323,32.186001491546634,20.798800349235535,19.303600394725798,34.01560115814209,27.47920169830322,29.60520133972168,46.12480125427246,48.31720199584961,16.261200672388078,20.64160089492798,29.058401107788086,39.288002014160156,27.219601249694826,26.634001350402833,30.689601135253906,21.284400939941406,34.22560195922851,58.39320297241211,23.121200942993163,27.08000087738037,46.95320281982422,37.432801246643066,27.00760135650635,53.26000289916992,36.29680137634277,35.40240135192871,27.754401540756227,43.44920349121094,36.93280143737793,34.45847339003514,17.46450114250183
resnet18_ssl,72.60000610351562,61.189998626708984,70.20999908447266,75.72999572753906,68.53020739404869,48.963029756537416,17.884000778198242,60.67400360107422,3.746666669845581,98.25694444444444,56.30541871921182,41.37931034482759,98.47619047619047,30.603867343631848,74.49600219726562,90.20999908447266,21.27768325805664,35.62666702270508,90.70999908447266,10.15999984741211,8.460000038146973,48.73999786376953,9.399999618530273,67.3952033996582,36.212002182006835,19.23400115966797,29.233201217651366,63.30840301513672,40.27200222015381,45.95920257568359,30.68360118865967,35.13120231628418,28.744801712036132,26.501600742340088,44.04040184020996,35.7348014831543,31.773201751708985,53.802001953125,48.41840286254883,20.02640109062195,22.21080083847046,31.068801498413087,39.78960247039795,54.14040298461914,33.718001174926755,33.685201263427736,24.898800468444826,42.825601196289064,64.08520126342773,27.232801485061646,34.22680130004883,45.991202163696286,54.080801010131836,32.30280113220215,58.932804107666016,32.91600074768066,35.7972017288208,41.7968017578125,44.00640182495117,52.02920303344727,39.50676078307323,19.18999934196472
mobilenet_v2_lpf3,72.57200622558594,59.689998626708984,68.29000091552734,74.47000122070312,63.21009918845807,43.91343552750225,16.79400062561035,59.980003356933594,2.4133334159851074,97.97222222222223,53.004926108374384,38.32512315270936,98.20779220779221,30.32840012963163,73.64800262451172,89.30999755859375,19.14166259765625,31.506668090820312,89.65999603271484,8.619999885559082,7.562000274658203,46.25400161743164,7.952000141143799,64.30880203247071,28.628801345825195,20.04080080986023,23.14960136413574,58.67120208740234,39.445200729370114,46.28080177307129,28.42200126647949,31.783600997924804,21.65080072879791,20.376401162147523,34.13800220489502,28.4660005569458,28.108801651000977,46.23280258178711,47.72840270996094,18.740401017665864,20.692801094055177,29.44640121459961,38.73280200958252,31.825601005554198,26.409601593017577,30.25920162200928,21.478801012039185,33.83760070800781,59.02400207519531,23.1704008102417,26.675201416015625,47.12520332336426,37.62960243225098,28.781201362609863,53.69560317993164,34.97880249023437,36.30320243835449,28.55680146217346,43.96880187988281,40.80520248413086,34.77803242603938,17.59700047969818
mobilenet_v2_lpf5,72.50800323486328,59.75,68.79999542236328,74.47000122070312,59.963931469792605,42.11000901713255,16.746000289916992,59.8380012512207,2.1066668033599854,97.8263888888889,51.2807881773399,37.093596059113295,98.20779220779221,30.40401858053365,73.5840072631836,89.43000030517578,20.49951934814453,32.369998931884766,89.62999725341797,8.739999771118164,7.452000141143799,46.78000259399414,7.950000286102295,64.42680358886719,29.32560157775879,21.133600544929504,23.908401107788087,58.89800186157227,39.576802253723145,47.30160217285156,29.09520149230957,32.77800178527832,20.55440021753311,19.128800749778748,34.02320156097412,27.564800834655763,27.91280174255371,46.122803115844725,48.446001815795896,18.39760055541992,20.688401222229004,30.256001663208007,38.57320156097412,33.420402145385744,27.495201110839844,30.090402030944823,22.0468008518219,34.444001007080075,58.51480331420898,23.518000984191893,26.587601089477538,48.04920272827148,37.81320157051086,27.205601596832274,53.39320297241211,34.96440200805664,35.82640132904053,28.748401832580566,43.96640205383301,40.318001937866214,34.89995034688558,17.7305006980896
vgg19,72.37600708007812,59.689998626708984,68.63999938964844,74.06999969482422,63.21009918845807,45.356176735798016,11.748000144958496,59.79600143432617,2.1066668033599854,97.81944444444444,57.536945812807886,40.09852216748768,98.22510822510823,28.389326995786973,73.26399993896484,89.04000091552734,17.93708038330078,28.579999923706055,89.66999816894531,12.920000076293945,7.272000312805176,52.0,10.399999618530273,64.21920166015624,26.572001647949218,15.756400632858277,22.528400802612303,58.474003601074216,36.706401348114014,41.94480171203613,23.534400749206544,27.838801860809326,22.694400346279146,19.824001574516295,35.36360168457031,28.175201416015625,28.148801803588867,48.808402633666994,42.6908016204834,12.332400500774384,17.724401187896728,26.43200101852417,35.33800230026245,21.359601783752442,25.56200180053711,26.929601192474365,19.187600541114808,33.14080123901367,57.500003051757815,21.10600152015686,26.600801086425783,41.73920230865478,38.94680166244507,26.26960096359253,52.09080200195312,35.701202392578125,31.21720142364502,28.450801372528076,40.22560157775879,31.996001148223876,32.42753996787927,20.64800000190735
vgg16_lpf5,72.33000183105469,59.79999923706055,68.6199951171875,74.04000091552734,64.02164111812444,44.72497745716862,11.808000564575195,57.95000457763672,2.493333339691162,98.02777777777779,58.27586206896552,40.54187192118226,98.28571428571429,28.135465053473048,73.71200561523438,89.3699951171875,18.086423873901367,29.470001220703125,89.58999633789062,12.09999942779541,7.26800012588501,50.262001037597656,9.806000709533691,63.90800247192383,26.575200462341307,15.214400601387023,22.396800804138184,58.04960250854492,36.01280174255371,41.01600189208985,23.392401218414307,27.780801391601564,21.78120141029358,18.568000936508177,35.970001983642575,28.5464017868042,28.43160171508789,50.21000289916992,41.31240272521973,8.292000484466552,17.68360104560852,25.824001407623292,34.69800119400024,17.183200740814208,26.006800842285156,26.69280090332031,18.656001210212708,33.23840141296387,57.71840286254883,20.970400643348693,27.35040111541748,41.244801712036136,38.3704026222229,24.409202003479002,52.08520278930664,35.922401428222656,31.30680160522461,27.940401458740233,39.97520141601562,29.267601490020752,31.891273386661826,19.859000325202942
vgg16_lpf3,72.18800354003906,59.29999923706055,67.83999633789062,73.86000061035156,61.677186654643826,45.26600541027953,12.25200080871582,58.858001708984375,2.4800000190734863,98.07638888888889,56.20689655172414,38.7192118226601,98.3030303030303,28.130063735551474,72.67200469970703,88.97000122070312,18.664152145385742,29.386667251586914,89.52999877929688,11.420000076293945,7.374000549316406,49.12000274658203,9.584000587463379,64.03080368041992,26.803201389312743,16.020800828933716,22.72120132446289,58.22560195922851,36.108802318573,41.57800178527832,23.793600845336915,28.18880100250244,20.267600560188292,17.681200981140137,35.652801513671875,29.399201774597167,28.667201232910156,49.516402053833005,42.27520179748535,8.28760039806366,17.94640130996704,26.041200828552245,34.82440195083618,20.37840051651001,26.813201332092284,26.719601345062255,18.974400997161865,33.454401111602785,57.2708023071289,20.93040120601654,27.37200164794922,42.83560218811035,37.91920099258423,23.55520095825195,52.1712028503418,36.212002182006835,31.12840156555176,27.720000648498534,39.948002624511716,32.63320150375366,32.184001487952024,19.37450098991394
vgg16_lpf2,72.16000366210938,59.2599983215332,68.19999694824219,74.02999877929688,61.947700631199275,44.2741208295762,12.194000244140625,59.40800094604492,2.2799999713897705,97.95138888888889,57.73399014778325,40.64039408866995,98.3982683982684,27.611537215080478,72.46400451660156,88.93000030517578,18.33795166015625,28.96666717529297,89.72000122070312,10.899999618530273,7.396000385284424,48.73800277709961,9.480000495910645,63.80760269165039,26.39920129776001,15.947200798988343,22.93160057067871,58.02880325317383,36.470801544189456,39.54800148010254,23.17840118408203,27.516401386260988,19.60880070924759,17.684000658988953,36.222801971435544,30.06640167236328,28.58440170288086,50.084402084350586,39.52720184326172,9.660000467300415,18.6232008934021,25.314800357818605,34.914002132415774,18.958000802993773,26.944800758361815,26.513601112365723,18.30520102977753,33.275200843811035,57.27360305786133,20.276000761985777,27.355201530456544,41.675601387023924,38.11400189399719,24.414401054382324,51.922402954101564,35.82840194702148,30.716801261901857,27.831601595878602,40.32880268096924,31.838401889801027,31.98184760136481,19.128500819206238
